id,vid,tmstmp,lat,lon,hdg,pid,rt,des,pdist,dly,spd,tatripid,origtatripno,tablockid,zone,mode,psgld,stst,stsd
2497,1015,20221018 18:17:16,29.646057955069285,-82.33708333521996,179,218,127,Sorority Row-Turlington,1999,False,0,13862,709851,11271,,0,EMPTY,65760,2022-10-18
2501,1016,20221018 18:17:19,29.645546,-82.322725,359,323,5,Oaks Mall,0,False,0,6126,708563,10052,,0,EMPTY,65520,2022-10-18
2510,2578,20221018 18:17:19,29.64977812185611,-82.34426854765685,91,500433,9,Reitz Union/UF Campus,22011,False,3,10971,709052,10093,,0,EMPTY,64620,2022-10-18
2512,2107,20221018 18:17:20,29.64244833333333,-82.27153333333332,173,104,11,E. Meadows/Cedar Grove,32806,False,0,650,708052,10111,,0,EMPTY,64800,2022-10-18
2515,2110,20221018 18:17:19,29.640245196220373,-82.33928637307352,3,35,16,UF Health,12186,False,18,8973,708798,10161,,0,EMPTY,65220,2022-10-18
2518,804,20221018 18:17:20,29.648540000000004,-82.35655166666666,78,500354,20,Reitz Union / UF Campus,28813,False,17,14535,710273,10202,,0,EMPTY,65700,2022-10-18
2520,1402,20221018 18:17:19,29.659659490715487,-82.41794698927113,270,324,23,Santa Fe,3471,False,15,1469,708154,10232,,0,EMPTY,65520,2022-10-18
2521,1002,20221018 18:17:21,29.6605283992226,-82.43358,180,500383,23,Oaks Mall,11040,False,0,1506,708191,10231,,0,EMPTY,65400,2022-10-18
2523,1601,20221018 18:17:20,29.640209951427053,-82.34614060829443,86,500400,33,Butler Plaza Transfer Station,5185,False,9,13148,709374,10331,,0,HALF_EMPTY,65160,2022-10-18
2533,1104,20221018 18:17:22,29.649119384954272,-82.3435,180,189,38,Enclave,1037,False,8,2247,708302,10382,,0,EMPTY,65160,2022-10-18
2536,2114,20221018 18:17:18,29.639555144122006,-82.35046042360635,354,500452,38,HUB / UF Campus,13621,False,21,2321,708367,10383,,0,EMPTY,65100,2022-10-18
2539,1401,20221018 18:17:20,29.624865440247024,-82.3867090232133,0,348,75,Butler Plaza Transfer Station,70715,False,5,8032,708650,10752,,0,EMPTY,62700,2022-10-18
2542,4379,20221018 18:17:21,29.632568654951505,-82.36128723463358,241,500442,150,Haile Plantation,7781,False,39,10599,708910,11504,,0,EMPTY,65400,2022-10-18
2543,4380,20221018 18:17:20,29.63319764235413,-82.35952461490365,60,500451,150,UF Health,36752,False,18,9691,708813,11503,,0,EMPTY,64800,2022-10-18
2544,2101,20221018 18:17:25,29.650846666666663,-82.30578166666668,176,352,2,Walmart/Duval,34004,False,0,13970,709866,10021,,0,EMPTY,64800,2022-10-18
2547,1802,20221018 18:17:25,29.652089701040023,-82.35114991581015,90,335,5,Rosa Parks/Downtown,19813,False,24,6072,708519,10051,,0,EMPTY,64860,2022-10-18
2550,1808,20221018 18:17:26,29.709143333333333,-82.35592,166,328,8,UF Health,17,False,0,14274,710043,10081,,0,EMPTY,65580,2022-10-18
2552,2581,20221018 18:17:24,29.633563681530227,-82.35898398843806,64,500433,9,Reitz Union/UF Campus,11871,False,0,10972,709053,10094,,0,EMPTY,65280,2022-10-18
2557,1811,20221018 18:17:25,29.64175128957671,-82.34630416055504,158,500421,13,Cottage Grove / SW 13th Street,4228,False,19,14342,710091,10131,,0,EMPTY,65700,2022-10-18
2558,1809,20221018 18:17:24,29.673838301449617,-82.31293448545563,85,66,15,NW 13th St/ NW 23rd Ave,14459,False,34,1010,708091,10151,,0,HALF_EMPTY,64800,2022-10-18
2561,1604,20221018 18:17:27,29.63765634730796,-82.37032103595205,90,500354,20,Reitz Union / UF Campus,20790,False,20,14533,710271,10204,,0,EMPTY,63900,2022-10-18
2563,1602,20221018 18:17:23,29.6538754,-82.40888,0,500355,20,Oaks Mall,34051,False,28,14466,710204,10203,,0,EMPTY,64800,2022-10-18
